18458|Marca|FORTINET||43949
18458|Número de parte|FG-81F-BDL-811-12||43950
18458|Familia|81F||43951
18458|Aplicación|Firewalls||43952
18458|Desempeño Firewall|1 Gbps||43953
18458|Capacidad de Conmutación|10 Gbps||43954
18458|Sesiones concurrentes|1.5 Millones||43955
18459|Marca|FORTINET||43956
18459|Número de parte|FG-81F-BDL-811-36||43957
18459|Familia|81F||43958
18459|Aplicación|Firewalls||43959
18459|Desempeño Firewall|1 Gbps||43960
18459|Capacidad de Conmutación|10 Gbps||43961
18459|Sesiones concurrentes|1.5 Millones||43962
18460|Marca|FORTINET||43963
18460|Número de parte|FG-81F-BDL-811-60||43964
18460|Familia|81F||43965
18460|Aplicación|Firewalls||43966
18460|Desempeño Firewall|1 Gbps||43967
18460|Capacidad de Conmutación|10 Gbps||43968
18460|Sesiones concurrentes|1.5 Millones||43969
18461|Marca|FORTINET||43970
18461|Número de parte|FG-81F-BDL-879-12||43971
18461|Familia|81F||43972
18461|Aplicación|Firewalls||43973
18461|Desempeño Firewall|1 Gbps||43974
18461|Capacidad de Conmutación|10 Gbps||43975
18461|Sesiones concurrentes|1.5 Millones||43976
18462|Marca|FORTINET||43977
18462|Número de parte|FG-81F-BDL-879-36||43978
18462|Familia|81F||43979
18462|Aplicación|Firewalls||43980
18462|Desempeño Firewall|1 Gbps||43981
18462|Capacidad de Conmutación|10 Gbps||43982
18462|Sesiones concurrentes|1.5 Millones||43983
18463|Marca|FORTINET||43984
18463|Número de parte|FG-81F-BDL-879-60||43985
18463|Familia|81F||43986
18463|Aplicación|Firewalls||43987
18463|Desempeño Firewall|1 Gbps||43988
18463|Capacidad de Conmutación|10 Gbps||43989
18463|Sesiones concurrentes|1.5 Millones||43990
18466|Marca|FORTINET||43991
18466|Número de parte|FG-81F-BDL-950-60||43992
18466|Familia|81F||43993
18466|Aplicación|Firewalls||43994
18466|Desempeño Firewall|1 Gbps||43995
18466|Capacidad de Conmutación|10 Gbps||43996
18466|Sesiones concurrentes|1.5 Millones||43997
22456|Marca|PANDUIT||44000
22456|Número de parte|T70TWH||44001
22456|Familia|Pan-Way™||44002
22456|Aplicación|Accesorios Canalizaciones y Escalerillas||44003
22456|Color|Blanco||44004
22581|Marca|PANDUIT||44005
22581|Número de parte|PMDR-0-9||44006
22581|Familia|StrongHold™||44007
22581|Aplicación|Herramientas y Suministros||44008
22581|Color|Blanco||44009
22811|Marca|PANDUIT||44010
22811|Número de parte|RGEJ1024PFY||44011
22811|Familia|StructuredGround™||44012
22811|Aplicación|Accesorios para tierras||44013
22811|Color|Verde/Amarillo||44014
22152|Marca|PANDUIT||44015
22152|Número de parte|UTPSP10MBUY||44016
22152|Familia|TX6™||44017
22152|Aplicación|Cordones||44018
22152|Conexión|RJ45||44019
22152|Longitud|10 M||44020
22152|Color|Azul||44021
22152|Categoría|Cat 6||44022
22274|Número de parte|UTP28SP10MBU||44024
22274|Familia|TX6™||44025
22274|Aplicación|Cordones||44026
22274|Conexión|RJ45||44027
22274|Longitud|10 M||44028
22274|Color|Azul||44029
22274|Categoría|Cat 6||44030
22321|Marca|PANDUIT||44031
22321|Número de parte|F913RANANSNM001||44032
22321|Familia|Opti-Core™||44033
22321|Aplicación|Cordones Ópticos||44034
22321|Conexión|SC-SC||44035
22321|Longitud|1 M||44036
22321|Color|Amarillo||44037
22321|Tipo de fibra|Monomodo OS2||44038
22374|Marca|PANDUIT||44039
22374|Número de parte|UTPSP10MBLY||44040
22374|Familia|TX6™||44041
22374|Aplicación|Cordones||44042
22374|Conexión|RJ45||44043
22374|Longitud|10 M||44044
22374|Color|Negro||44045
22374|Categoría|Cat 6||44046
22419|Marca|PANDUIT||44047
22419|Número de parte|UTP28X20GY||44048
22419|Familia|TX6A™||44049
22419|Aplicación|Cordones||44050
22419|Conexión|RJ45||44051
22419|Longitud|6.1 M||44052
22419|Color|Gris||44053
22419|Categoría|Cat 6A||44054
22974|Marca|PANDUIT||44055
22974|Número de parte|ECF5IW-E||44056
22974|Aplicación|Accesorios Canalizaciones y Escalerillas||44057
22502|Marca|PANDUIT||44059
22502|Número de parte|MBMS-S10-CY||44060
22502|Aplicación|Accesorios Administración Cableado||44061
22502|Material|Aluminio||44062
20112|Marca|PANDUIT||44063
20112|Número de parte|CBXF12WH-AY||44064
20112|Familia|Mini-Com™||44065
20112|Aplicación|Placas de Interface||44066
20112|Cantidad de salidas|12||44067
20112|Color|Blanco||44068
20113|Marca|PANDUIT||44069
20113|Número de parte|PZICE||44070
23361|Aplicación|Altavoces||44073
23361|Presión Sonora|102 dB||44074
20113|Aplicación|Gabinetes y Racks||44080
20113|Unidades de Rack|8||44081
20113|Carga Soportada (Kg)|22.7||44082
20113|Color|Blanco||44083
22975|Aplicación|Accesorios Canalizaciones y Escalerillas||44086
18772|Marca|AXIS||44087
18772|Aplicación|Grabación y Control||44089
18772|Licencias / Canales base|8||44090
18772|Almacenamiento Instalado|4 TB||44092
19944|Almacenamiento Máx Raid 0|16 TB||44093
19944|Almacenamiento Máx Raid 1|8 TB||44094
19944|Almacenamiento Máx Raid 10|8 TB||44095
19945|Almacenamiento Máx Raid 0|32 TB||44096
19945|Almacenamiento Máx Raid 1|16 TB||44097
19945|Almacenamiento Máx Raid 5|24 TB||44098
19945|Almacenamiento Máx Raid 6|16 TB||44099
19945|Almacenamiento Máx Raid 10|16 TB||44100
23056|Licencias / Canales base|12||44106
23057|Licencias / Canales base|16||44107
23057|Marca|AXIS||44108
23057|Número de parte|02809-004||44109
23057|Aplicación|Grabación y Control||44110
22738|Marca|PANDUIT||44114
22738|Número de parte|UTP28X20BU||44115
22738|Familia|TX6A™||44116
22738|Aplicación|Cordones||44117
22738|Conexión|RJ45||44118
22738|Longitud|6 M||44119
22738|Color|Azul||44120
22738|Categoría|Cat 6A||44121
22802|Marca|PANDUIT||44122
22802|Número de parte|UTP28X20||44123
22802|Familia|TX6A™||44124
22802|Aplicación|Cordones||44125
22802|Conexión|RJ45||44126
22802|Longitud|6 M||44127
22802|Color|Blanco||44128
22802|Categoría|Cat 6A||44129
22804|Marca|PANDUIT||44130
22804|Número de parte|PLF1M-C||44131
22804|Familia|Pan-Ty||44132
22804|Aplicación|Herramientas y Suministros||44133
22804|Color|Natural||44134
23006|Marca|PANDUIT||44135
23006|Número de parte|UTPSP30BUY||44136
23006|Familia|TX6™||44137
23006|Aplicación|Cordones||44138
23006|Conexión|RJ45||44139
23006|Longitud|9.1 M||44140
23006|Color|Azul||44141
23006|Categoría|Cat 6||44142
23378|Marca|PLANET||44143
23378|Número de parte|IGS-5225-24P4S||44144
23378|Aplicación|Switches||44145
23378|Ptos 10/100/1000 Mbps RJ45|24||44146
23378|Slots 1/10 GbE SFP/SFP+|4||44147
23378|Capacidad de conmutación|48 Gbps||44148
23378|Unidades de Rack|1||44149
23378|Presupuesto PoE|400 W||44150
22141|Marca|PANDUIT||44151
22141|Número de parte|CJE6X88TGBU||44152
22141|Familia|Mini-Com™||44153
22141|Aplicación|Conectores||44154
22141|Categoría|Cat 6A||44155
22141|Color|Azul||44156
22141|Tipo de conector|RJ45||44157
22143|Marca|PANDUIT||44158
22143|Número de parte|S100X150VAM||44159
22143|Aplicación|Herramientas y Suministros||44160
19946|Almacenamiento Máx Raid 0|96 TB||44161
19946|Almacenamiento Máx Raid 1|48 TB||44162
19946|Almacenamiento Máx Raid 5|88 TB||44163
19946|Almacenamiento Máx Raid 6|80 TB||44164
19946|Almacenamiento Máx Raid 10|48 TB||44165
22345|Marca|PANDUIT||44166
22345|Número de parte|FC4X4LG2||44167
22345|Familia|Pan-Duct™||44168
22345|Aplicación|Canalizaciones y Escalerillas||44169
20275|Almacenamiento Máx Raid 0|16 TB||44170
20275|Almacenamiento Máx Raid 1|8 TB||44171
20275|Almacenamiento Máx Raid 5|12 TB||44172
20275|Almacenamiento Máx Raid 6|8 TB||44173
20275|Almacenamiento Máx Raid 10|8 TB||44174
21270|Marca|PANDUIT||44175
21270|Número de parte|FRIDT4X4LYL||44176
21270|Familia|FiberRunner™||44177
21270|Aplicación|Accesorios Canalizaciones y Escalerillas||44178
21221|Marca|PANDUIT||44179
21221|Número de parte|PLT1M-M||44180
21221|Familia|Pan-Ty™||44181
21221|Aplicación|Herramientas y Suministros||44182
20444|Almacenamiento Raid 0|24 TB||44183
20444|Almacenamiento Raid 1|12 TB||44184
20444|Almacenamiento Raid 5|20 TB||44185
20444|Almacenamiento Raid 6|16 TB||44186
20444|Almacenamiento Raid 10|12 TB||44187
20366|Almacenamiento Máx Raid 0|24 TB||44188
20366|Almacenamiento Máx Raid 1|12 TB||44189
20366|Almacenamiento Máx Raid 10|12 TB||44190
21678|Almacenamiento Máx Raid 0|16 TB||44191
21678|Almacenamiento Máx Raid 1|8 TB||44192
21678|Almacenamiento Máx Raid 5|12 TB||44193
21678|Almacenamiento Máx Raid 6|8 TB||44194
21678|Almacenamiento Máx Raid 10|8 TB||44195
21770|Almacenamiento Raid 0|64 TB||44196
21770|Almacenamiento Raid 1|32 TB||44197
21770|Almacenamiento Raid 5|56 TB||44198
21770|Almacenamiento Raid 6|48 TB||44199
21770|Almacenamiento Raid 10|32 TB||44200
21962|Almacenamiento Máx Raid 0|192 TB||44201
21962|Almacenamiento Máx Raid 1|96 TB||44202
21962|Almacenamiento Máx Raid 5|176 TB||44203
21962|Almacenamiento Máx Raid 6|160 TB||44204
21962|Almacenamiento Máx Raid 10|96 TB||44205
22087|Almacenamiento Máx Raid 0|24 TB||44206
22087|Almacenamiento Máx Raid 1|12 TB||44207
22087|Almacenamiento Máx Raid 10|12 TB||44208
23057|Almacenamiento Máx Raid 0|16 TB||44209
23057|Almacenamiento Máx Raid 1|8 TB||44210
23057|Almacenamiento Máx Raid 10|8 TB||44211
22452|Color|Amarillo||44212
22828|Marca|PANDUIT||44224
22828|Número de parte|UTPSP30Y||44225
22828|Familia|TX6™||44226
22828|Aplicación|Cordones||44227
22828|Conexión|RJ45||44228
22828|Longitud|9 M||44229
22828|Color|Blanco||44230
22828|Categoría|Cat 6||44231
22332|Marca|PANDUIT||44232
22332|Familia|Pan-Way™||44234
22343|Marca|PANDUIT||44236
22343|Número de parte|UTP6AX17RD||44237
22343|Familia|TX6A™||44238
22343|Aplicación|Cordones||44239
22343|Conexión|RJ45||44240
22343|Longitud|5.1 M||44241
22343|Color|Rojo||44242
22343|Categoría|Cat 6A||44243
22539|Marca|PANDUIT||44244
22539|Número de parte|FC4X3LG2||44245
22539|Familia|Pan-Duct™||44246
22539|Aplicación|Canalizaciones y Escalerillas||44247
22539|Color|Gris claro||44248
22586|Marca|PANDUIT||44249
22586|Número de parte|CMD15HDIWY||44250
22586|Familia|Pan-Net™||44251
22586|Aplicación|Conectores||44252
22586|Categoría|N/A||44253
22586|Color|Blanco||44254
22586|Tipo de conector|Sub-D||44255
22692|Marca|PANDUIT||44256
22692|Número de parte|LCA3/0-38-X||44257
22692|Familia|Pan-Lug||44258
22692|Aplicación|Accesorios Canalizaciones y Escalerillas||44259
22692|Código de color|Naranja||44260
22699|Marca|PANDUIT||44261
22699|Número de parte|FREC12X4LYL||44262
22699|Familia|FiberRunner™||44263
22699|Aplicación|Accesorios Administración Cableado||44264
22699|Color|Amarillo||44265
22743|Marca|PANDUIT||44266
22743|Número de parte|RGESDWS||44267
22743|Familia|StructuredGround™||44268
22743|Aplicación|Herramientas y Suministros||44269
22743|Color|Negro||44270
22945|Marca|PANDUIT||44271
22945|Número de parte|E4X4YL6||44272
22945|Familia|FiberRunner™||44273
22945|Aplicación|Canalizaciones y Escalerillas||44274
22945|Color|Amarillo||44275
22176|Marca|PANDUIT||44276
22176|Número de parte|T075X000VPM-BK||44277
22176|Familia|PXE™||44278
22176|Aplicación|Herramientas y Suministros||44279
22193|Marca|PANDUIT||44280
22193|Número de parte|NKFPX2ELLLSM003||44281
22193|Familia|Netkey||44282
22193|Aplicación|Cordones Ópticos||44283
22193|Conexión|LC-LC||44284
22193|Longitud|3 M||44285
22193|Color|Aqua||44286
22193|Tipo de fibra|Multimodo OM3||44287
22214|Marca|PANDUIT||44288
22214|Número de parte|STP6X10VL||44289
22214|Familia|TX6A™||44290
22214|Aplicación|Cordones||44291
22214|Conexión|RJ45||44292
22214|Longitud|3 M||44293
22214|Color|Violeta||44294
22214|Categoría|Cat 6A||44295
22246|Marca|PANDUIT||44296
22246|Número de parte|UTP6AX15BU||44297
22246|Familia|TX6A™||44298
22246|Aplicación|Cordones||44299
22246|Conexión|RJ45||44300
22246|Longitud|4.5 M||44301
22246|Color|Azul||44302
22246|Categoría|Cat 6A||44303
22431|Marca|PANDUIT||44304
22431|Número de parte|FODLZ24||44305
22431|Familia|Opti-Core™||44306
22431|Aplicación|Cable de Fibra||44307
22431|Cantidad de hilos|24||44308
22431|Tipo de fibra|Multimodo OM4||44309
22431|Uso|Interior||44310
22431|Color|Aqua||44311
22478|Marca|PANDUIT||44312
22478|Número de parte|STP6X3MIG||44313
22478|Familia|TX6A™||44314
22478|Aplicación|Cordones||44315
22478|Conexión|RJ45||44316
22478|Longitud|3 M||44317
22478|Color|Gris||44318
22478|Categoría|Cat 6A||44319
22639|Marca|PANDUIT||44320
22639|Número de parte|STP6X10IG||44321
22639|Familia|TX6A™||44322
22639|Aplicación|Cordones||44323
22639|Conexión|RJ45||44324
22639|Longitud|3 M||44325
22639|Color|Gris||44326
22639|Categoría|Cat 6A||44327
22646|Marca|PANDUIT||44328
22646|Número de parte|RFAKIT||44329
22646|Aplicación|Accesorios Administración Cableado||44330
22646|Color|Plateado||44331
22646|Carga soportada (kg)|1134||44332
22810|Marca|PANDUIT||44333
22810|Número de parte|NKUSBAAIW||44334
22810|Familia|Netkey||44335
22810|Aplicación|Conectores||44336
22810|Categoría|N/A||44337
22810|Color|Blanco||44338
22810|Tipo de conector|USB 2.0||44339
22245|Marca|PANDUIT||44340
22245|Número de parte|S050X125VAM||44341
22245|Familia|PXE™||44342
22245|Aplicación|Herramientas y Suministros||44343
22245|Color|Blanco||44344
22466|Marca|PANDUIT||44345
22466|Número de parte|FONRX48Y||44346
22466|Familia|Opti-Core™||44347
22466|Aplicación|Cable de Fibra||44348
22466|Cantidad de hilos|48||44349
22466|Tipo de fibra|Multimodo OM3||44350
22466|Uso|Interior, Exterior||44351
22466|Color|Negro||44352
22597|Marca|PANDUIT||44353
22597|Número de parte|CMDSLCZBU||44354
22597|Familia|Mini-Com™||44355
22597|Aplicación|Conectores Ópticos||44356
23386|Marca|SYSTIMAX||44358
23386|Número de parte|CPCSSX2-08F005||44359
23386|Aplicación|Cordones||44360
23386|Conexión|RJ45||44361
23386|Longitud|1.5 M||44362
23386|Color|Blanco||44363
23386|Categoría|Cat 6A||44364
23411|Marca|COMMSCOPE||44365
23411|Número de parte|NPC06UVDB-GN007F||44366
23411|Familia|NetConnect||44367
23411|Aplicación|Cordones||44368
23411|Conexión|RJ45||44369
23411|Longitud|2.1 M||44370
23411|Color|Verde||44371
23411|Categoría|Cat 6||44372
23412|Aplicación|Conectores||44375
23412|Marca|COMMSCOPE||44376
23412|Número de parte|760249145||44377
23412|Aplicación|Placas de Interface||44378
23412|Cantidad de salidas|2||44379
23412|Color|Blanca||44380
23413|Marca|COMMSCOPE||44381
23413|Número de parte|CPCSSY2-0ZF014||44382
23413|Aplicación|Cordones||44383
23413|Conexión|RJ45||44384
23413|Longitud|4.26 M||44385
23413|Color|Azul||44386
23413|Categoría|Cat 6A||44387
23414|Marca|COMMSCOPE||44388
23414|Número de parte|FGS-HTHR-5/8-12||44389
23414|Familia|FiberGuide||44390
23414|Aplicación|Accesorios Canalizaciones y Escalerillas||44391
23415|Marca|COMMSCOPE||44392
23415|Número de parte|CPC3312-07F010||44393
23415|Aplicación|Cordones||44394
23415|Conexión|||44395
23415|Longitud|||44396
23415|Color|||44397
23415|Categoría|||44398
23416|Marca|COMMSCOPE||44399
23416|Número de parte|884019904/10||44400
23416|Aplicación|Cable de Cobre||44401
23416|Número de conductores|8||44402
23416|Tamaño del conductor|24 AWG||44403
23416|Tipo de conductor|Sólido||44404
23416|Categoría|Cat 6||44405
23416|Color|Negro||44406
23416|Clasificación|N/A||44407
23416|Tipo de cable|U/UTP||44408
23417|Marca|COMMSCOPE||44409
23417|Número de parte|760248225||44410
23417|Familia|Qwik||44411
23417|Aplicación|Herramientas y Suministros||44412
23418|Marca|SYSTIMAX||44413
23418|Número de parte|CPCSSX2-08F003||44414
23418|Aplicación|Cordones||44415
23418|Conexión|RJ45||44416
23418|Longitud|0.9 M||44417
23418|Color|Blanco||44418
23418|Categoría|Cat 6A||44419
20066|Marca|PANDUIT||44420
20066|Número de parte|FRSPJ4X4LYL||44421
20066|Familia|FiberRunner™||44422
22286|Marca|PANDUIT||44423
22286|Número de parte|CEST1-B4||44424
22286|Aplicación|Accesorios Administración Cableado||44425
22286|Color|Negro||44426
22527|Marca|PANDUIT||44427
22527|Número de parte|GCE250-1/0-Q||44428
22527|Familia|StructuredGround™||44429
22527|Aplicación|Accesorios para tierras||44430
22597|Tipo de fibra|Monomodo OS2||44431
22597|Conexión|LC dúplex||44432
22643|Marca|PANDUIT||44433
22643|Número de parte|UTP28X15YL||44434
22643|Familia|TX6A™||44435
22643|Aplicación|Cordones||44436
22643|Conexión|RJ45||44437
22643|Longitud|4.6 M||44438
22643|Color|Amarillo||44439
22643|Categoría|Cat 6A||44440
22673|Color|Blanco||44442
22673|Marca|PANDUIT||44444
22673|Número de parte|PSL-DCJB-IW||44445
22673|Aplicación|Accesorios Administración Cableado||44446
22445|Marca|PANDUIT||44447
22445|Número de parte|UTP28SP26BU||44448
22445|Familia|TX6A™||44449
22445|Aplicación|Cordones||44450
22445|Conexión|RJ45||44451
22445|Longitud|7.9 M||44452
22445|Color|Azul||44453
22445|Categoría|Cat 6A||44454
22593|Marca|PANDUIT||44455
22593|Número de parte|NKFP12W||44456
22593|Familia|Netkey||44457
22593|Aplicación|Paneles de Parcheo||44458
22593|Categoría|Vacío||44459
22593|Cantidad de salidas|12||44460
22593|Unidades de Rack|N/A||44461
22593|Color|Negro||44462
22729|Marca|PANDUIT||44463
22729|Número de parte|T45BIW8-A||44464
22729|Familia|Pan-Way™||44465
22729|Aplicación|Canalizaciones y Escalerillas||44466
22831|Marca|PANDUIT||44467
22831|Número de parte|PSL-DCJB-BL||44468
22831|Aplicación|Accesorios Administración Cableado||44469
22831|Color|Negro||44470
22266|Marca|PANDUIT||44471
22266|Número de parte|S050X150VAM||44472
22266|Familia|PXE™||44473
22266|Aplicación|Herramientas y Suministros||44474
22266|Color|Blanco||44475
22326|Marca|PANDUIT||44476
22326|Número de parte|STP6X7OR||44477
22326|Familia|TX6A™||44478
22326|Aplicación|Cordones||44479
22326|Conexión|RJ45||44480
22326|Longitud|2.1 M||44481
22326|Color|Naranja||44482
22326|Categoría|Cat 6A||44483
22595|Marca|PANDUIT||44484
22595|Número de parte|PCBANDOR-Q||44485
22595|Familia|Pan-Net™||44486
22595|Aplicación|Accesorios Administración Cableado||44487
22595|Color|Naranja||44488
22663|Marca|PANDUIT||44489
22663|Número de parte|CBXF6BL-AY||44490
22663|Familia|Mini-Com™||44491
22663|Aplicación|Accesorios Fibra Óptica||44492
22663|Número de salidas|6||44493
22693|Marca|PANDUIT||44494
22693|Número de parte|STP6X7IG||44495
22693|Familia|TX6A™||44496
22693|Aplicación|Cordones||44497
22693|Conexión|RJ45||44498
22693|Longitud|2.1 M||44499
22693|Color|Gris||44500
22693|Categoría|Cat 6A||44501
22813|Marca|PANDUIT||44502
22813|Número de parte|CBXF6IW-AY||44503
22813|Familia|Mini-Com™||44504
22813|Aplicación|Accesorios Fibra Óptica||44505
22813|Color|Blanco hueso||44506
22890|Marca|PANDUIT||44507
22890|Número de parte|CBXF6WH-AY||44508
22890|Familia|Mini-Com™||44509
22890|Aplicación|Accesorios Fibra Óptica||44510
22890|Color|Blanco mate||44511
22178|Aplicación|Canalizaciones y Escalerillas||44514
22178|Color|Blanco||44515
22331|Marca|PANDUIT||44516
22331|Número de parte|UTP28X12BU||44517
22331|Familia|TX6A™||44518
22331|Aplicación|Cordones||44519
22331|Conexión|RJ45||44520
22331|Longitud|3.6 M||44521
22331|Color|Azul||44522
22331|Categoría|Cat 6A||44523
22372|Marca|PANDUIT||44524
22372|Número de parte|CEST2-A6||44525
22372|Aplicación|Accesorios Administración Cableado||44526
22372|Color|Negro||44527
22499|Marca|PANDUIT||44528
22499|Número de parte|AFR4RABL||44529
22499|Familia|Pan-Way™||44530
22499|Aplicación|Canalizaciones y Escalerillas||44531
22499|Color|Negro||44532
21425|Unidades de Rack|2||44533
19014|Unidades de Rack|N/A||44534
19014|Marca|PANDUIT||44535
19014|Número de parte|FDME8RG||44536
19014|Familia|IndustrialNet™||44537
19014|Aplicación|Gabinetes Ópticos||44538
19014|Cantidad Máxima de Puertos|8||44540
23387|Marca|PANDUIT||44541
23387|Número de parte|SRBM19BLY||44542
23387|Aplicación|Accesorios Administración Cableado||44543
23387|Color|Negro||44544
23388|Marca|FLUKE||44545
23388|Número de parte|JR-PAN-2||44546
23388|Aplicación|Herramientas y Suministros||44547
23388|Color|Amarillo||44548
23389|Marca|PANDUIT||44549
23389|Número de parte|T075X000VPC-BK||44550
23389|Familia|P1™||44551
23389|Aplicación|Herramientas y Suministros||44552
23389|Color|Negro||44553
23405|Marca|PANDUIT||44554
23405|Número de parte|FCS9N-12-03P||44555
23405|Familia|Opticom™||44556
23405|Aplicación|Accesorios Fibra Óptica||44557
23405|Color|Azul||44558
23404|Marca|PANDUIT||44559
23404|Número de parte|UTP6AX30YL||44560
23404|Familia|TX6A™||44561
23404|Aplicación|Cordones||44562
23404|Conexión|RJ45||44563
23404|Longitud|9.1 M||44564
23404|Color|Amarillo||44565
23404|Categoría|Cat 6A||44566
23407|Marca|PANDUIT||44567
23407|Número de parte|T100X000VXM-BK||44568
23407|Familia|PXE™||44569
23407|Aplicación|Herramientas y Suministros||44570
23407|Color|Negro/Amarillo||44571
18076|Número de parte|01605-001||44573
18076|Aplicación|Cámaras||44574
18076|Resolución|4 MP||44575
18076|Campo de visión|130°||44576
18076|Zoom óptico|N/A||44577
22594|Marca|PANDUIT||44578
22594|Número de parte|T45BIW8||44579
22594|Familia|Pan-Way™||44580
22594|Aplicación|Canalizaciones y Escalerillas||44581
22934|Marca|PANDUIT||44582
22934|Familia|TX6A™||44584
22934|Categoría|Cat 6A||44586
22934|Color|Negro||44587
22934|Tipo de conector|RJ45||44588
22934|Número de parte|CC6X88BL||44590
22934|Aplicación|Accesorios Administración Cableado||44592
22983|Marca|PANDUIT||44593
22983|Número de parte|T70RAIW||44594
22983|Familia|Pan-Way™||44595
22983|Aplicación|Accesorios Canalizaciones y Escalerillas||44596
22983|Color|Blanco||44597
22206|Marca|PANDUIT||44598
22206|Número de parte|T050X000VPM-BK||44599
22206|Familia|PXE™||44600
22206|Aplicación|Herramientas y Suministros||44601
22328|Marca|PANDUIT||44603
22328|Número de parte|UTP6AX10YL||44604
22328|Familia|TX6A™||44605
22328|Aplicación|Cordones||44606
22328|Conexión|RJ45||44607
22328|Longitud|3 M||44608
22328|Color|Amarillo||44609
22328|Categoría|Cat 6A||44610
22347|Marca|PANDUIT||44611
22347|Número de parte|CMDBUSCZBL||44612
22347|Familia|Mini-Com™||44613
22347|Aplicación|Conectores Ópticos||44614
22347|Tipo de fibra|Monomodo OS2||44615
22347|Tipo de conector|SC dúplex||44616
22364|Marca|PANDUIT||44617
22364|Número de parte|CADIN1BL||44618
22364|Familia|Mini-Com™||44619
22364|Aplicación|Placas de Interface||44620
22364|Cantidad de salidas|1||44621
22364|Color|Negro||44622
22444|Marca|PANDUIT||44623
22444|Número de parte|LCA2/0-38-X||44624
22444|Familia|Pan-Lug||44625
22444|Aplicación|Accesorios para tierras||44626
22444|Código de color|Negro||44627
22521|Marca|PANDUIT||44628
22521|Número de parte|UTP6AX10BL||44629
22521|Familia|TX6A™||44630
22521|Aplicación|Cordones||44631
22521|Conexión|RJ45||44632
22521|Longitud|3 M||44633
22521|Color|Negro||44634
22521|Categoría|Cat 6A||44635
22548|Marca|PANDUIT||44636
22548|Número de parte|WR5E-X||44637
22548|Aplicación|Accesorios Administración Cableado||44638
22548|Color|Negro||44639
22635|Marca|PANDUIT||44648
22635|Número de parte|CC688BL||44649
22635|Familia|TX6™||44650
22635|Aplicación|Accesorios Administración Cableado||44651
22635|Categoría|Cat 6||44652
22635|Color|Negro||44653
22635|Tipo de conector|RJ45||44654
22775|Marca|PANDUIT||44655
22775|Número de parte|F2PCLB58||44656
22775|Familia|FiberRunner™||44657
22775|Aplicación|Accesorios Canalizaciones y Escalerillas||44658
22775|Color|Negro||44659
22161|Marca|PANDUIT||44660
22161|Número de parte|T038X000VPM-BK||44661
22161|Familia|PXE™||44662
22161|Aplicación|Herramientas y Suministros||44663
22400|Marca|PANDUIT||44664
22400|Número de parte|PSL-BV1||44665
22400|Aplicación|Herramientas y Suministros||44666
22400|Color|Rojo||44667
22488|Marca|PANDUIT||44668
22488|Número de parte|UTP28SP20BL||44669
22488|Familia|TX6™||44670
22488|Aplicación|Cordones||44671
22488|Conexión|RJ45||44672
22488|Longitud|6.1 M||44673
22488|Color|Negro||44674
22488|Categoría|Cat 6||44675
22555|Marca|PANDUIT||44676
22555|Número de parte|STP6X5BU||44677
22555|Familia|TX6A™||44678
22555|Aplicación|Cordones||44679
22555|Conexión|RJ45||44680
22555|Longitud|1.5 M||44681
22555|Color|Azul||44682
22555|Categoría|Cat 6A||44683
22704|Marca|PANDUIT||44684
22704|Número de parte|STP6X5IG||44685
22704|Familia|TX6A™||44686
22704|Aplicación|Cordones||44687
22704|Conexión|RJ45||44688
22704|Longitud|1.5 M||44689
22704|Color|Gris||44690
22704|Categoría|Cat 6A||44691
22733|Marca|PANDUIT||44699
22733|Número de parte|FADSLCZAQ-L||44700
22733|Familia|Opticom™||44701
22733|Aplicación|Conectores Ópticos||44702
22733|Tipo de conector|LC dúplex||44703
22733|Tipo de fibra|Multimodo OM4||44704
22737|Marca|PANDUIT||44705
22737|Número de parte|FPONEAP12||44706
22737|Aplicación|Accesorios Fibra Óptica||44707
22737|Número de puertos|12||44708
22759|Familia|Mini-Com™||44711
22759|Aplicación|Conectores Ópticos||44712
22759|Tipo de conector|LC dúplex||44713
22796|Marca|PANDUIT||44714
22796|Número de parte|UTP28X10||44715
22796|Familia|TX6A™||44716
22796|Aplicación|Cordones||44717
22796|Conexión|RJ45||44718
22796|Longitud|3 M||44719
22796|Color|Blanco||44720
22796|Categoría|Cat 6A||44721
23005|Marca|PANDUIT||44722
23005|Número de parte|UTPSP15BUY||44723
23005|Familia|TX6™||44724
23005|Aplicación|Cordones||44725
23005|Conexión|RJ45||44726
23005|Longitud|4.5 M||44727
23005|Color|Azul||44728
23005|Categoría|Cat 6||44729
22213|Marca|PANDUIT||44730
22213|Número de parte|UTPSP15Y||44731
22213|Familia|TX6™||44732
22213|Aplicación|Cordones||44733
22213|Conexión|RJ45||44734
22213|Longitud|4.5 M||44735
22213|Color|Blanco||44736
22213|Categoría|Cat 6||44737
22320|Marca|PANDUIT||44738
22320|Número de parte|UTP6AX7BL||44739
22320|Familia|TX6A™||44740
22320|Aplicación|Cordones||44741
22320|Conexión|RJ45||44742
22320|Longitud|2.1 M||44743
22320|Color|Negro||44744
22320|Categoría|Cat 6A||44745
22371|Marca|PANDUIT||44746
22371|Número de parte|STP28X1MIG||44747
22371|Familia|TX6A™||44748
22371|Aplicación|Cordones||44749
22371|Conexión|RJ45||44750
22371|Longitud|1 M||44751
22371|Color|Gris||44752
22371|Categoría|Cat 6A||44753
22381|Marca|PANDUIT||44754
22381|Número de parte|UTP6AX7GY||44755
22381|Familia|TX6A™||44756
